origin,destination,distance
Scarborough (Guildwood / Morningside / Ellesmere),West Toronto (Brockton / Parkdale Village / Exhibition Place),24.30012904096987
Scarborough (Guildwood / Morningside / Ellesmere),North York (North Park / Maple Leaf Park / Upwood Park),24.863512224312306
Scarborough (Guildwood / Morningside / Ellesmere),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),25.416545246076062
Scarborough (Guildwood / Morningside / Ellesmere),York (Runnymede / The Junction North),26.033541650405976
Scarborough (Guildwood / Morningside / Ellesmere),West Toronto (High Park / The Junction South),25.23719899338453
Scarborough (Guildwood / Morningside / Ellesmere),West Toronto (Parkdale / Roncesvalles Village),25.22232963933671
Scarborough (Guildwood / Morningside / Ellesmere),West Toronto (Bloor West Village / Swansea),27.109280329971238
Scarborough (Guildwood / Morningside / Ellesmere),Queen's Park Ontario Provincial Government,19.93252627988202
Scarborough (Guildwood / Morningside / Ellesmere),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),5.318453279988481
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),30.951716938466582
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (Alderwood / Long Branch),33.881022983832914
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),28.845615842861235
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),28.9244531605569
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),31.334837095870217
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (Islington Avenue),29.687175348308063
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),32.11406010903398
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),34.2592602097395
Scarborough (Guildwood / Morningside / Ellesmere),North York (Humber Summit),29.71803614326613
Scarborough (Guildwood / Morningside / Ellesmere),North York (Humberlea / Emery),28.604392413042234
Scarborough (Guildwood / Morningside / Ellesmere),Weston,27.397347437675553
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (Westmount),28.935053676242966
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),31.09285400330196
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),32.32261213455799
Scarborough (Guildwood / Morningside / Ellesmere),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),33.01781681942452
Scarborough (Woburn),Scarborough (Cedarbrae),1.9883968242270535
Scarborough (Woburn),Scarborough (Eglinton),3.1098539971527877
Scarborough (Woburn),Scarborough (Kennedy Park / Ionview / East Birchmount Park),6.082790237548605
Scarborough (Woburn),Scarborough (The Golden Mile / Clairlea / Oakridge / Birchmount Park East),8.63555161280264
Scarborough (Woburn),Scarborough (Cliffside / Cliffcrest / Scarborough Village West),5.3437718207937435
Scarborough (Woburn),Scarborough (Birch Cliff / Cliffside West),9.363998253429664
Scarborough (Woburn),Scarborough (Dorset Park / Wexford Heights / Scarborough Town Centre),4.655714933533501
Scarborough (Woburn),Scarborough (Wexford / Maryvale),7.265367098490911
Scarborough (Woburn),Scarborough (Agincourt),4.783521270004428
Scarborough (Woburn),Scarborough (Clarks Corners / Tam O'Shanter / Sullivan),7.247511124248095
Scarborough (Woburn),Scarborough (Milliken / Agincourt North / Steeles East / L'Amoreaux East),7.489146164605876
Scarborough (Woburn),Scarborough (Steeles West / L'Amoreaux West),9.245533672588115
Scarborough (Woburn),Scarborough (Upper Rouge),7.008942823931424
Scarborough (Woburn),North York (Hillcrest Village),11.986589928938534
Scarborough (Woburn),North York (Fairview / Henry Farm / Oriole),10.764154474247961
Scarborough (Woburn),North York (Bayview Village),13.433548820349682
Scarborough (Woburn),North York (York Mills / Silver Hills),13.138296476917162
Scarborough (Woburn),Willowdale East (Newtonbrook),15.888252749653798
Scarborough (Woburn),Willowdale South,15.800462867874273
Scarborough (Woburn),North York (York Mills West),14.916137812953279
Scarborough (Woburn),Willowdale West,18.533119184536034
Scarborough (Woburn),North York (York Heights / Victoria Village / Parkway East),9.467283409334867
Scarborough (Woburn),Don Mills North,11.973023257639985
Scarborough (Woburn),Don Mills South (Flemingdon Park),10.404708962587792
Scarborough (Woburn),North York (Armour Heights / Wilson Heights / Downsview North),18.798716170897883
Scarborough (Woburn),North York (Northwood Park / York University),22.299106573301238
Scarborough (Woburn),Downsview East (CFB Toronto),20.77548719818261
Scarborough (Woburn),Downsview West,24.23837620672647
Scarborough (Woburn),Downsview Central,22.784418839105935
Scarborough (Woburn),North York (Jane and Finch),24.673365005638647
Scarborough (Woburn),North York (Sweeney Park / Wigmore Park),9.40961984150164
Scarborough (Woburn),East York (Parkview Hill / Woodbine Gardens),10.503733795030776
Scarborough (Woburn),East York (Woodbine Heights),11.829123576059986
Scarborough (Woburn),East Toronto (The Beaches),12.144829411827722
Scarborough (Woburn),East York (Leaside),13.709667125205884
Scarborough (Woburn),East York (Thorncliffe Park),12.852330837334685
Scarborough (Woburn),East Toronto (The Danforth East),13.563545836182534
Scarborough (Woburn),East Toronto (The Danforth West / Riverdale),15.087746562415683
Scarborough (Woburn),East Toronto (India Bazaar / The Beaches West),13.942653771933138
Scarborough (Woburn),East Toronto (Studio District),16.330413614991215
Scarborough (Woburn),Central Toronto (Lawrence Park East),15.094226385418432
Scarborough (Woburn),Central Toronto (Davisville North),15.40209042138476
Scarborough (Woburn),Central Toronto (North Toronto West),16.67863033379712
Scarborough (Woburn),Central Toronto (Davisville),15.739445959382111
Scarborough (Woburn),Central Toronto (Moore Park / Summerhill East),16.440325821685846
Scarborough (Woburn),Central Toronto (Summerhill West / Rathnelly / South Hill / Forest Hill SE / Deer Park),17.832039856705084
Scarborough (Woburn),Downtown Toronto (Rosedale),16.1013877892239
Scarborough (Woburn),Downtown Toronto (St. James Town / Cabbagetown),16.876805680808715
Scarborough (Woburn),Downtown Toronto (Church and Wellesley),17.929648265029797
Scarborough (Woburn),Downtown Toronto (Regent Park / Port of Toronto),17.53259033120515
Scarborough (Woburn),Downtown Toronto (Ryerson),18.281441730379004
Scarborough (Woburn),Downtown Toronto (St. James Park),18.590872620260214
Scarborough (Woburn),Downtown Toronto (Berczy Park),19.04001581060345
Scarborough (Woburn),Downtown Toronto (Central Bay Street),18.792660089206535
Scarborough (Woburn),Downtown Toronto (Richmond / Adelaide / King),19.16043396801013
Scarborough (Woburn),Downtown Toronto (Harbourfront East / Union Station / Toronto Island),21.88863357544337
Scarborough (Woburn),Downtown Toronto (Toronto Dominion Centre / Design Exchange),19.317443771158388
Scarborough (Woburn),Downtown Toronto (Commerce Court / Victoria Hotel),19.13510847847762
Scarborough (Woburn),North York (Bedford Park / Lawrence Park West / Lawrence Manor East),16.858597681593146
Scarborough (Woburn),Central Toronto (Roselawn),17.772042588660412
Scarborough (Woburn),Central Toronto (Forest Hill North & West),17.912611759264333
Scarborough (Woburn),Central Toronto (The Annex / North Midtown / Yorkville),18.673570002873035
Scarborough (Woburn),Downtown Toronto (University of Toronto / Harbord),19.08945283763275
Scarborough (Woburn),Downtown Toronto (Kensington Market / Chinatown / Grange Park),19.66790656706718
Scarborough (Woburn),Downtown Toronto (CN Tower / King and Spadina / Railway Lands / Harbourfront West / Bathurst Quay / South Niagara / YTZ),20.80663411462765
Scarborough (Woburn),Downtown Toronto Stn A PO Boxes 25 The Esplanade (Enclave of M5E),19.37547951473717
Scarborough (Woburn),Downtown Toronto (Underground city),19.13510847847762
Scarborough (Woburn),North York (Lawrence Manor / Lawrence Heights),19.721710861391763
Scarborough (Woburn),North York (Glencairn),20.02797758620897
Scarborough (Woburn),York (Cedarvale),19.50847955973522
Scarborough (Woburn),York (Fairbank / Oakwood),21.077062771083135
Scarborough (Woburn),Downtown Toronto (Christie),20.130855314345748
Scarborough (Woburn),West Toronto (Dufferin / Dovercourt Village),21.458702180393672
Scarborough (Woburn),West Toronto (Rua Aþores / Trinity),21.323427826177625
Scarborough (Woburn),West Toronto (Brockton / Parkdale Village / Exhibition Place),22.781979966598858
Scarborough (Woburn),North York (North Park / Maple Leaf Park / Upwood Park),22.805460230902316
Scarborough (Woburn),York (Del Ray / Keelsdale / Mount Dennis / Silverthorne),23.452046383586886
Scarborough (Woburn),York (Runnymede / The Junction North),24.164472780461438
Scarborough (Woburn),West Toronto (High Park / The Junction South),23.487722502652975
Scarborough (Woburn),West Toronto (Parkdale / Roncesvalles Village),23.581141936084908
Scarborough (Woburn),West Toronto (Bloor West Village / Swansea),25.365903573605717
Scarborough (Woburn),Queen's Park Ontario Provincial Government,18.398266290508605
Scarborough (Woburn),East Toronto Business Reply Mail Processing Centre 969 Eastern (Enclave of M4L),3.0736567185887584
Scarborough (Woburn),Etobicoke (New Toronto / Mimico South / Humber Bay Shores),29.384880933672445
Scarborough (Woburn),Etobicoke (Alderwood / Long Branch),32.24650734671351
Scarborough (Woburn),Etobicoke (The Kingsway / Montgomery Road / Old Mill North),27.048526841473088
Scarborough (Woburn),Etobicoke (Old Mill South / King's Mill Park / Sunnylea / Humber Bay / Mimico NE / The Queensway East / Royal York South East / Kingsway Park South East),27.252338961730096
Scarborough (Woburn),Etobicoke (Mimico NW / The Queensway West / South of Bloor / Kingsway Park South West / Royal York South West),29.631173992588533
Scarborough (Woburn),Etobicoke (Islington Avenue),27.790196834196138
Scarborough (Woburn),Etobicoke (West Deane Park / Princess Gardens / Martin Grove / Islington / Cloverdale),30.250978893759576
Scarborough (Woburn),Etobicoke (Eringate / Bloordale Gardens / Old Burnhamthorpe / Markland Woods),32.3894362111578
Scarborough (Woburn),North York (Humber Summit),27.500701049854
Scarborough (Woburn),North York (Humberlea / Emery),26.440987524435776
Scarborough (Woburn),Weston,25.343033169961227
Scarborough (Woburn),Etobicoke (Westmount),26.914209486648513
Scarborough (Woburn),Etobicoke (Kingsview Village / St. Phillips / Martin Grove Gardens / Richview Gardens),29.069191385037925
Scarborough (Woburn),Etobicoke (South Steeles / Silverstone / Humbergate / Jamestown / Mount Olive / Beaumond Heights / Thistletown / Albion Gardens),30.13430204125003
Scarborough (Woburn),Etobicoke Northwest (Clairville / Humberwood / Woodbine Downs / West Humber / Kipling Heights / Rexdale / Elms / Tandridge / Old Rexdale),30.897746397569872
Scarborough (Cedarbrae),Scarborough (Eglinton),2.524800135718468
Scarborough (Cedarbrae),Scarborough (Kennedy Park / Ionview / East Birchmount Park),4.758811326180893
Scarborough (Cedarbrae),Scarborough (The Golden Mile / Clairlea / Oakridge / Birchmount Park East),7.254861579355129
Scarborough (Cedarbrae),Scarborough (Cliffside / Cliffcrest / Scarborough Village West),4.920494190628333
Scarborough (Cedarbrae),Scarborough (Birch Cliff / Cliffside West),8.418883726973387
Scarborough (Cedarbrae),Scarborough (Dorset Park / Wexford Heights / Scarborough Town Centre),2.6829418826445814
Scarborough (Cedarbrae),Scarborough (Wexford / Maryvale),5.317610057014695
Scarborough (Cedarbrae),Scarborough (Agincourt),3.5424812582102643
Scarborough (Cedarbrae),Scarborough (Clarks Corners / Tam O'Shanter / Sullivan),5.380376704318445
Scarborough (Cedarbrae),Scarborough (Milliken / Agincourt North / Steeles East / L'Amoreaux East),6.459127497715226
Scarborough (Cedarbrae),Scarborough (Steeles West / L'Amoreaux West),7.585445416561105
Scarborough (Cedarbrae),Scarborough (Upper Rouge),7.712304232747833
Scarborough (Cedarbrae),North York (Hillcrest Village),10.214411812261314
Scarborough (Cedarbrae),North York (Fairview / Henry Farm / Oriole),8.84460614706629
Scarborough (Cedarbrae),North York (Bayview Village),11.499850875137412
Scarborough (Cedarbrae),North York (York Mills / Silver Hills),11.149951301232246
Scarborough (Cedarbrae),Willowdale East (Newtonbrook),13.994118195244571
Scarborough (Cedarbrae),Willowdale South,13.828279666086509
Scarborough (Cedarbrae),North York (York Mills West),12.927901552412152
Scarborough (Cedarbrae),Willowdale West,16.58541936504213
Scarborough (Cedarbrae),North York (York Heights / Victoria Village / Parkway East),7.482153506296397
Scarborough (Cedarbrae),Don Mills North,9.996330269656458
Scarborough (Cedarbrae),Don Mills South (Flemingdon Park),8.504494107703989
Scarborough (Cedarbrae),North York (Armour Heights / Wilson Heights / Downsview North),16.812306703214936
Scarborough (Cedarbrae),North York (Northwood Park / York University),20.33159361402025
Scarborough (Cedarbrae),Downsview East (CFB Toronto),18.78782792508856
Scarborough (Cedarbrae),Downsview West,22.250753177756728
Scarborough (Cedarbrae),Downsview Central,20.798281005562416
Scarborough (Cedarbrae),North York (Jane and Finch),22.692353988660944
Scarborough (Cedarbrae),North York (Sweeney Park / Wigmore Park),7.61279286981999
Scarborough (Cedarbrae),East York (Parkview Hill / Woodbine Gardens),8.948199907646588
